product_id,name,rating,rating_count,num_flowers,aroma,composition_flowers,target_price,bonus,city
5427,Букет цветов Комплимент   5 шт,4.8,183,5,без запаха,тюльпан,1255.0,63,Санкт-Петербург
2044,Букет цветов Родная,4.8,856,9,без запаха,тюльпан,1838.0,92,Санкт-Петербург
4912,Букет цветов Красота,4.2,163,11,без запаха,тюльпан,2132.0,107,Санкт-Петербург
4457,Букет цветов Прилив чувств,5.0,813,9,без запаха,тюльпан,2216.0,111,Санкт-Петербург
4450,Букет из 15 тюльпанов стандарт микс под ленту,4.7,586,15,без запаха,тюльпан,2930.0,147,Санкт-Петербург
5385,Букет из тюльпанов микс стандарт в упаковке      15 шт,4.5,165,15,без запаха,тюльпан,3245.0,163,Санкт-Петербург
4461,Букет в шляпной коробке Мягкая   S,4.8,428,15,без запаха,тюльпан,3350.0,168,Санкт-Петербург
5438,Букет в шляпной коробке Нежная,4.6,169,15,без запаха,тюльпан,3350.0,168,Санкт-Петербург
4460,Букет из 15 пионовидных тюльпанов в упаковке,4.6,610,15,без запаха,тюльпан,3560.0,178,Санкт-Петербург
4574,Букет из 25 белых тюльпанов стандарт под ленту,4.6,869,25,без запаха,тюльпан,3665.0,184,Санкт-Петербург
4607,Букет из 25 красных тюльпанов стандарт под ленту,4.8,938,25,без запаха,тюльпан,3665.0,184,Санкт-Петербург
4572,Букет из 25 розовых тюльпанов стандарт под ленту,4.7,671,25,без запаха,тюльпан,3665.0,184,Санкт-Петербург
4451,Букет из 25 тюльпанов стандарт микс под ленту,4.6,841,25,без запаха,тюльпан,3665.0,184,Санкт-Петербург
5439,Букет в шляпной коробке Влюблённость   S на фото,4.7,168,15,без запаха,тюльпан,3770.0,189,Санкт-Петербург
2125,Букет цветов Любящий взгляд,4.7,410,25,без запаха,тюльпан,4085.0,205,Санкт-Петербург
2157,Букет цветов Романтический день,5.0,451,25,без запаха,тюльпан,4085.0,205,Санкт-Петербург
4458,Букет цветов Поцелуй любви,4.6,824,25,без запаха,тюльпан,4190.0,210,Санкт-Петербург
5437,Букет в шляпной коробке Весна,4.8,185,25,без запаха,тюльпан,4295.0,215,Санкт-Петербург
4452,Букет из 35 тюльпанов стандарт микс под ленту,4.9,883,35,без запаха,тюльпан,4715.0,236,Санкт-Петербург
5440,Букет в шляпной коробке из 35 тюльпанов стандарт микс,4.8,185,35,без запаха,тюльпан,5345.0,268,Санкт-Петербург
4571,Букет из 51 жёлтого тюльпана стандарт под ленту,4.8,660,51,без запаха,тюльпан,5345.0,268,Санкт-Петербург
4573,Букет из 51 розового тюльпана стандарт под ленту,4.5,562,51,без запаха,тюльпан,5345.0,268,Санкт-Петербург
4606,Букет из 51 тюльпана стандарт яркий микс под ленту,5.0,791,51,без запаха,тюльпан,5345.0,268,Санкт-Петербург
4453,Букет из 51 тюльпанов стандарт микс под ленту,4.6,632,51,без запаха,тюльпан,5345.0,268,Санкт-Петербург
5441,Букет в шляпной коробке из 51 тюльпана стандарт микс,4.9,189,51,без запаха,тюльпан,5975.0,299,Санкт-Петербург
4449,Букет из 51 тюльпана стандарт микс в упаковке,4.8,501,51,без запаха,тюльпан,5975.0,299,Санкт-Петербург
2126,Букет цветов Роскошь,4.6,955,51,без запаха,тюльпан,5975.0,299,Санкт-Петербург
2159,Букет цветов Сладкий шепот,4.5,538,51,без запаха,тюльпан,5975.0,299,Санкт-Петербург
2136,Букет цветов Твоя фантазия,4.8,579,51,без запаха,тюльпан,7025.0,352,Санкт-Петербург
4459,Букет цветов Яркие эмоции,4.7,919,51,без запаха,тюльпан,7025.0,352,Санкт-Петербург
3094,Букет из 101 тюльпана микс стандарт под ленту,4.5,641,101,без запаха,тюльпан,7340.0,367,Санкт-Петербург
2161,Букет из 101 белого тюльпана стандарт в стильной упаковке,4.8,584,101,без запаха,тюльпан,8075.0,404,Санкт-Петербург
2127,Букет из 101 розового тюльпана стандарт в дизайнерской упаковке,4.7,707,101,без запаха,тюльпан,8075.0,404,Санкт-Петербург
3095,Букет цветов Важный шаг,4.8,425,101,без запаха,тюльпан,8075.0,404,Санкт-Петербург
5067,Букет цветов Каприз,4.7,137,3,яркий,пион,2410.0,121,Санкт-Петербург
5337,Букет цветов Воплощение мечты,4.7,165,3,яркий,"пион, эвкалипт",2877.0,144,Санкт-Петербург
2504,Букет цветов Сказка,5.0,624,3,яркий,пион,3040.0,152,Санкт-Петербург
5068,Букет цветов Первая любовь,4.7,156,5,яркий,пион,3670.0,184,Санкт-Петербург
5498,Букет цветов Скромное обаяние,4.8,159,5,яркий,пион,3670.0,184,Санкт-Петербург
2468,Букет из 5 белых пионов (Premium) в дизайнерской упаковке,4.7,849,5,яркий,"пион, эвкалипт",3985.0,200,Санкт-Петербург
5494,Букет цветов Шепот полей,4.9,196,5,яркий,пион,4142.0,208,Санкт-Петербург
5101,Букет цветов Лунная магия,4.6,166,5,яркий,пион,4379.0,219,Санкт-Петербург
2559,Букет цветов Восторг,5.0,714,5,яркий,"пион, эвкалипт",4526.0,227,Санкт-Петербург
5100,Букет цветов Блики лета,4.7,148,5,яркий,"пион, эвкалипт",4631.0,232,Санкт-Петербург
5336,Букет цветов Сладкая улыбка,4.7,185,7,яркий,пион,5240.0,262,Санкт-Петербург
5495,Букет цветов Яркий день,4.8,169,7,яркий,пион,5402.0,271,Санкт-Петербург
2466,Букет цветов Вдохновение,4.9,787,7,яркий,пион,5534.0,277,Санкт-Петербург
2462,Букет из 9 белых пионов (Premium) в стильной упаковке,4.7,958,9,яркий,пион,6605.0,331,Санкт-Петербург
2557,Букет цветов Сладость,4.6,688,9,яркий,пион,6605.0,331,Санкт-Петербург
2465,Букет цветов Наслаждение,5.0,879,9,яркий,"пион, эвкалипт",7256.0,363,Санкт-Петербург
5493,Букет цветов Грация лета,4.7,196,9,яркий,пион,7287.0,365,Санкт-Петербург
5099,Букет цветов Робкая надежда,4.7,175,11,яркий,пион,8390.0,420,Санкт-Петербург
5098,Букет цветов Эстетика любви,4.5,165,11,яркий,пион,8621.0,432,Санкт-Петербург
5496,Букет цветов Нежность рассвета,4.8,198,13,яркий,пион,9125.0,457,Санкт-Петербург
5526,Букет из пионов микс (Сара Бернар) под ленту   15 шт,4.8,185,15,яркий,пион,9854.0,493,Санкт-Петербург
5102,Букет цветов Магия любви,4.8,185,15,яркий,пион,11324.0,567,Санкт-Петербург
5517,Букет из 25 белых пионов (Premium) под ленту,4.7,169,25,яркий,пион,16144.0,808,Санкт-Петербург
4734,Букет из 25 розовых пионов (Premium) в стильной упаковке,5.0,165,25,яркий,пион,16669.0,834,Санкт-Петербург
5497,Букет цветов Летняя серенада,4.8,198,25,яркий,пион,16774.0,839,Санкт-Петербург
5093,Букет из 35 розовых пионов (Premium) под ленту,4.9,165,35,яркий,пион,22328.0,1117,Санкт-Петербург
4735,Букет из 35 пионов (Premium) микс в стильной упаковке,4.8,420,35,яркий,пион,22958.0,1148,Санкт-Петербург
5091,Букет из 35 розовых пионов (Premium) в стильной упаковке,4.3,165,35,яркий,пион,22958.0,1148,Санкт-Петербург
4736,Букет из 51 розового пиона (Premium) в стильной упаковке,4.6,109,51,яркий,пион,33338.0,1667,Санкт-Петербург
4139,Корзина цветов из 39 пионов с эвкалиптом,4.9,501,39,яркий,"пион, эвкалипт",26534.0,1327,Санкт-Петербург
1283,Пион розовый (Голландия) Premium,4.6,581,1,яркий,пион,524.0,27,Санкт-Петербург
5554,Букет из 5 хризантем Бакарди в стильной упаковке,4.8,188,5,сладкий,хризантема,1880.0,94,Псков
3577,Букет из 3 белых кустовых хризантем в стильной упаковке,4.6,685,3,сладкий,хризантема,1565.0,79,Псков
5555,Букет из 9 хризантем Бакарди в стильной упаковке,4.8,186,9,сладкий,хризантема,3455.0,173,Псков
2396,Букет из 5 кустовых хризантем Балтика микс в стильной упаковке,4.7,920,5,сладкий,хризантема,2200.0,110,Псков
3588,Букет из 15 кустовых хризантем микс в стильной упаковке,4.7,879,15,сладкий,хризантема,5444.0,273,Псков
5556,Букет из 11 хризантем Бакарди в стильной упаковке,4.7,199,11,сладкий,хризантема,4085.0,205,Псков
3583,Букет из 7 кустовых хризантем микс в стильной упаковке,4.5,912,7,сладкий,хризантема,2830.0,142,Псков
3585,Букет из 9 белых кустовых хризантем в стильной упаковке,4.8,691,9,сладкий,хризантема,3455.0,173,Псков
5301,Букет из 11 белых кустовых хризантем в стильной упаковке,4.9,742,11,сладкий,хризантема,4085.0,205,Псков
3586,Букет из 11 кустовых хризантем микс в стильной упаковке,4.9,742,11,сладкий,хризантема,4085.0,205,Псков
3592,Букет из 25 кустовых хризантем микс в стильной упаковке,4.5,939,25,сладкий,хризантема,8794.0,440,Псков
3593,Букет из 35 кустовых хризантем микс в стильной упаковке,4.7,664,35,сладкий,хризантема,12143.0,608,Псков
2945,Букет из 11 белых кустовых хризантем Сантини в упаковке,4.6,763,11,сладкий,хризантема,3381.0,170,Псков
3949,Букет из 35 белых кустовых хризантем Балтика в стильной упаковке,4.9,876,35,сладкий,хризантема,12143.0,608,Псков
5049,Букет из 21 хризантемы Бакарди в стильной упаковке,4.6,165,21,сладкий,хризантема,7434.0,372,Псков
3580,Букет из 5 белых кустовых хризантем в стильной упаковке,4.6,530,5,сладкий,хризантема,2200.0,110,Псков
3587,Букет из 15 белых кустовых хризантем в стильной упаковке,4.9,820,15,сладкий,хризантема,5444.0,273,Псков
3948,Букет из 25 белых кустовых хризантем Балтика в стильной упаковке,5.0,837,25,сладкий,хризантема,8794.0,440,Псков
3733,Букет из 15 белых кустовых хризантем Сантини в стильной упаковке,4.7,572,15,сладкий,хризантема,4184.0,210,Псков
3734,Букет из 25 белых кустовых хризантем Сантини в стильной упаковке,4.5,820,25,сладкий,хризантема,6431.0,322,Псков
3589,Букет из 19 кустовых хризантем микс в стильной упаковке,4.7,889,19,сладкий,хризантема,6699.0,335,Псков
3591,Букет из 29 кустовых хризантем нежный микс в стильной упаковке,4.9,857,29,сладкий,хризантема,10049.0,503,Псков
3735,Букет из 51 белой кустовой хризантемы Сантини в стильной упаковке,5.0,562,51,сладкий,хризантема,12348.0,618,Псков
3594,Букет из 51 кустовой хризантемы микс в стильной упаковке,5.0,766,51,сладкий,хризантема,17378.0,869,Псков
4284,Букет из 9 кустовых хризантем Сантини микс в стильной упаковке,4.5,359,9,сладкий,хризантема,2793.0,140,Псков
2405,Букет из 15 кустовых хризантем Сантини микс в стильной упаковке,5.0,667,15,сладкий,хризантема,4184.0,210,Псков
2395,Букет из 25 кустовых хризантем Сантини микс в стильной упаковке,4.5,635,25,сладкий,хризантема,6431.0,322,Псков
2401,Букет из 49 кустовых хризантем Сантини микс в стильной упаковке,4.9,797,49,сладкий,хризантема,11697.0,585,Псков
4656,Букет из 25 белых кустовых хризантем Сантини под ленту,5.0,1,25,сладкий,хризантема,5801.0,291,Псков
4655,Букет из 25 фиолетовых кустовых хризантем Сантини под ленту,5.0,1,25,сладкий,хризантема,5801.0,291,Псков
3951,Букет из 51 белой кустовой хризантемы Балтика в стильной упаковке,5.0,748,51,сладкий,хризантема,20045.0,1003,Псков
2947,Букет из 75 белых кустовых хризантем Сантини в стильной упаковке,4.6,531,75,сладкий,хризантема,17614.0,881,Псков
123,Сантини белая ромашка,5.0,751,,сладкий,хризантема,240.0,12,Псков
78,Сантини микс,5.0,944,,сладкий,хризантема,240.0,12,Псков
147,Хризантема Бакарди желтая,4.7,908,7,сладкий,хризантема,366.0,19,Псков
3487,Хризантема Бакарди яркий микс,4.7,742,11,сладкий,хризантема,366.0,19,Псков
3484,Хризантема Бакарди белая,4.9,608,7,сладкий,хризантема,366.0,19,Псков
49,Хризантема кустовая фиолетовая,4.6,749,5,сладкий,хризантема,366.0,19,Псков
77,Хризантема кустовая белая,4.9,540,11,сладкий,хризантема,366.0,19,Псков
148,Хризантема кустовая микс,4.5,680,11,сладкий,хризантема,366.0,19,Псков
4615,Букет из 25 белых хризантем Сантини в коробке,4.7,105,25,сладкий,хризантема,6762.0,339,Псков
5302,Букет цветов Нежный закат,4.8,186,9,сладкий,гвоздика,2373.0,119,Псков
3982,Букет из 25 розовых гвоздик в стильной упаковке,4.7,599,25,сладкий,гвоздика,2990.0,150,Псков
5279,Букет цветов Любящее сердце,4.6,167,7,сладкий,гвоздика,1932.0,97,Псков
5280,Букет цветов Гармония нежности,4.7,171,11,сладкий,гвоздика,3381.0,170,Псков
3981,Букет из 51 розовой и белой гвоздики в стильной упаковке,4.5,413,51,сладкий,гвоздика,4990.0,250,Псков
3978,Букет из 25 белых гвоздик в стильной упаковке,4.7,513,25,сладкий,гвоздика,4384.0,220,Псков
5515,Букет цветов Нежные ноты,4.6,166,7,сладкий,"гвоздика, эвкалипт",2258.0,113,Псков
5303,Букет цветов Струны сердца,4.6,166,15,сладкий,гвоздика,4090.0,205,Псков
3979,Букет из 25 розовых и белых гвоздик в стильной упаковке,5.0,315,25,сладкий,гвоздика,2990.0,150,Псков
5047,Букет из 9 розовых и белых гвоздик в стильной упаковке,4.3,164,9,сладкий,гвоздика,1922.0,97,Псков
3681,Букет из 15 гвоздик микс в стильной упаковке,4.5,725,15,сладкий,гвоздика,3134.0,157,Псков
3977,Букет из 15 розовых и белых гвоздик в стильной упаковке,4.7,713,15,сладкий,гвоздика,3134.0,157,Псков
3975,Букет из 15 белых гвоздик в стильной упаковке с зеленью,4.8,739,15,сладкий,гвоздика,3292.0,165,Псков
3976,Букет из 15 розовых гвоздик в стильной упаковке с зеленью,4.8,572,15,сладкий,гвоздика,3292.0,165,Псков
2745,Букет из 25 красных гвоздик в стильной упаковке,4.5,594,25,сладкий,гвоздика,4384.0,220,Псков
2751,Букет из 25 диантусов микс с зеленью в дизайнерской упаковке,4.7,342,25,сладкий,гвоздика,5276.0,264,Псков
2748,Букет из 35 диантусов (гвоздик) микс в стильной упаковке,4.8,496,35,сладкий,гвоздика,5948.0,298,Псков
3983,Букет из 35 розовых гвоздик в стильной упаковке,4.7,695,35,сладкий,гвоздика,5948.0,298,Псков
3980,Букет из 35 розовых и белых гвоздик в стильной упаковке,4.7,382,35,сладкий,гвоздика,5948.0,298,Псков
3682,Букет из 35 диантусов микс с зеленью в дизайнерской упаковке,4.5,570,35,сладкий,гвоздика,6484.0,325,Псков
3987,Букет из 51 белой гвоздики в стильной упаковке,5.0,309,51,сладкий,гвоздика,7854.0,393,Псков
2795,Букет из 51 диантуса (гвоздики) нежный микс в дизайнерской упаковке,4.7,734,51,сладкий,гвоздика,7854.0,393,Псков
2746,Букет из 51 диантуса микс с зеленью в стильной упаковке,4.9,426,51,сладкий,гвоздика,8747.0,438,Псков
13,Гвоздика белая,4.5,640,21,сладкий,гвоздика,167.0,9,Псков
3538,Гвоздика зелёная,5.0,451,21,сладкий,гвоздика,167.0,9,Псков
12,Гвоздика розовая,4.5,538,21,сладкий,гвоздика,167.0,9,Псков
14,Гвоздика красная,4.9,727,21,сладкий,гвоздика,168.0,9,Псков
2253,Гвоздика микс,4.9,427,33,сладкий,гвоздика,167.0,9,Псков
131,Гвоздика кустовая микс,4.8,555,35,сладкий,"гвоздика, хризантема",167.0,9,Псков
4960,Букет экспресс Значительная,4.9,513,7,свежий,гербера,2142.0,108,Псков
5638,Букет из 3 гербер стандарт микс в упаковке с зеленью,4.8,165,3,свежий,гербера,1943.0,98,Псков
3953,Букет из 7 белых мини гербер в стильной упаковке с зеленью,4.7,733,7,свежий,гербера,2252.0,113,Псков
5637,Букет из 3 гербер стандарт с эвкалиптом в упаковке,4.2,185,3,свежий,"гербера, эвкалипт",2090.0,105,Псков
1881,Букет из 15 гербер стандарт микс в стильной упаковке,4.5,536,15,свежий,гербера,2890.0,145,Псков
1680,Букет из 25 гербер стандарт микс в стильной упаковке,4.8,530,25,свежий,гербера,3990.0,200,Псков
5708,Букет из 15 гербер стандарт микс в стильной упаковке с зеленью,4.8,185,15,свежий,"гербера, эвкалипт",4765.0,239,Псков
2773,Букет из 101 герберы мини микс в стильной упаковке,4.5,388,101,свежий,гербера,22145.0,1108,Псков
5043,Букет из 5 гербер стандарт микс в стильной упаковке,4.2,171,5,свежий,гербера,1733.0,87,Псков
5044,Букет из 9 гербер стандарт микс в стильной упаковке,4.3,164,9,свежий,гербера,2982.0,150,Псков
1965,Букет из 7 гербер стандарт микс в стильной упаковке с зеленью,4.9,516,7,свежий,гербера,2777.0,139,Псков
3957,Букет из 9 оранжевых мини гербер в стильной упаковке с зеленью,4.7,516,9,свежий,гербера,2867.0,144,Псков
1977,Букет из 9 гербер стандарт микс в стильной упаковке с зеленью,5.0,388,9,свежий,гербера,3518.0,176,Псков
3971,Букет из 15 мини гербер микс в стильной упаковке,4.8,511,2,свежий,гербера,3554.0,178,Псков
1570,Букет из 11 гербер стандарт микс в стильной упаковке,4.8,715,11,свежий,гербера,3612.0,181,Псков
1863,Букет цветов Клубничный сорбет,5.0,672,15,свежий,гербера,3848.0,193,Псков
3972,Букет из 25 мини гербер микс в стильной упаковке,4.8,387,25,свежий,гербера,5119.0,256,Псков
3973,Букет из 35 мини гербер микс в стильной упаковке,4.7,394,35,свежий,гербера,6893.0,345,Псков
3974,Букет из 51 мини гербер микс в стильной упаковке,5.0,332,51,свежий,гербера,9671.0,484,Псков
4278,Букет из 49 гербер стандарт микс в стильной упаковке,4.9,714,49,свежий,гербера,11393.0,570,Псков
3375,Букет цветов Лунная соната,4.6,711,2,свежий,"гипсофила, гербера",3497.0,175,Псков
679,Гербера мини нежный микс,4.9,467,35,свежий,гербера,209.0,11,Псков
132,Гербера мини яркий микс,4.6,351,35,свежий,гербера,209.0,11,Псков
680,Гербера стандарт нежный микс,4.9,523,13,свежий,гербера,261.0,14,Псков
47,Гербера стандарт яркий микс,4.7,672,13,свежий,гербера,261.0,14,Псков
3425,Букет из 3 белых ориентальных лилий в упаковке,4.6,748,3,яркий,лилия,3775.0,189,Псков
3426,Букет из 5 белых ориентальных лилий в упаковке,4.8,663,5,яркий,лилия,5875.0,294,Псков
3424,Букет из 7 белых ориентальных лилий в упаковке,4.5,425,7,яркий,лилия,8185.0,410,Псков
5263,Букет из 9 белых ориентальных лилий в упаковке,4.9,196,9,яркий,лилия,10385.0,520,Псков
5264,Букет из 11 белых ориентальных лилий в упаковке,4.9,163,11,яркий,лилия,12380.0,619,Псков
3411,Букет из 5 лилий азиатских в стильной упаковке,4.6,700,5,яркий,лилия,3512.0,176,Псков
4902,Букет экспресс Вдохновляющая,4.8,662,3,яркий,лилия,4615.0,231,Псков
3412,Букет из 7 лилий азиатских в стильной упаковке,4.7,322,7,яркий,лилия,4662.0,234,Псков
3413,Букет из 11 лилий азиатских микс в стильной упаковке,4.5,359,11,яркий,лилия,7077.0,354,Псков
3423,Букет из 7 малиновых ориентальных лилий в упаковке,4.6,693,7,яркий,лилия,8185.0,410,Псков
79,Лилия ориентальная белая,4.6,489,9,яркий,лилия,1049.0,53,Псков
3421,Лилия ориентальная малиновая,4.7,447,7,яркий,лилия,1049.0,53,Псков
3415,Лилия ориентальная розовая,4.7,356,9,яркий,лилия,1049.0,53,Псков
3417,Лилия ориентальная нежный микс,4.8,570,11,яркий,лилия,1049.0,53,Псков
35,Лилия азиатская белая,4.7,659,9,яркий,лилия,576.0,29,Псков
33,Лилия азиатская желтая,4.6,566,9,яркий,лилия,576.0,29,Псков
34,Лилия азиатская оранжевая,4.6,584,11,яркий,лилия,576.0,29,Псков
36,Лилия азиатская микс,4.6,599,9,яркий,лилия,576.0,29,Псков
4178,Букет цветов Голубоглазка,4.8,386,1,фруктовый,гортензия,1360.0,68,Псков
3398,Букет цветов Первый поцелуй,4.6,572,3,фруктовый,гортензия,3245.0,163,Псков
3402,Букет цветов Объятия,4.5,436,1,фруктовый,"гортензия, гипсофила",2200.0,110,Псков
3400,Букет цветов Нежный возраст,4.5,331,1,фруктовый,гортензия,1360.0,68,Псков
4885,Букет цветов Твои объятия,4.7,186,1,фруктовый,"гортензия, сухоцветы",1985.0,100,Псков
4886,Букет цветов Нежные прикосновения,4.8,183,1,фруктовый,"гортензия, эустома",2615.0,131,Псков
4952,Букет цветов Поцелуй нимфы,4.7,196,3,фруктовый,"гортензия, эвкалипт",3822.0,192,Псков
4880,Букет цветов Легкий шарм,4.8,166,3,фруктовый,гортензия,3980.0,199,Псков
4955,Букет цветов Причина любви,4.6,183,3,фруктовый,гортензия,4253.0,213,Псков
4882,Букет цветов Невинная улыбка,4.9,138,5,фруктовый,гортензия,6610.0,331,Псков
4883,Букет цветов Чувствительный взгляд,4.8,152,1,фруктовый,гортензия,2195.0,110,Псков
4881,Букет цветов Жемчужина моря,4.9,197,1,фруктовый,гортензия,1880.0,94,Псков
3227,Букет из 7 маттиол микс в дизайнерской упаковке,4.9,590,7,яркий,матиола,3565.0,179,Псков
3226,Букет из 9 маттиол микс в стильной упаковке,4.5,335,9,яркий,матиола,4400.0,220,Псков
4201,Букет цветов Летняя сказка,5.0,746,7,яркий,матиола,4405.0,221,Псков
3225,Букет из 11 маттиол микс в дизайнерской упаковке,4.8,739,11,яркий,матиола,5240.0,262,Псков
4199,Букет цветов Аромат лета,4.9,322,11,яркий,матиола,5597.0,280,Псков
4235,Букет цветов Летний дождь,5.0,340,9,яркий,матиола,6269.0,314,Псков
4231,Букет из 15 маттиол микс в стильной упаковке,4.5,541,15,яркий,матиола,7019.0,351,Псков
1835,Букет из 17 маттиол микс в упаковке,4.8,621,17,яркий,матиола,7859.0,393,Псков
4236,Букет цветов Палитра лета,5.0,601,15,яркий,матиола,8069.0,404,Псков
4232,Букет из 19 маттиол микс в стильной упаковке,5.0,340,19,яркий,матиола,8799.0,440,Псков
4233,Букет из 25 маттиол микс в стильной упаковке,4.6,393,25,яркий,матиола,11419.0,571,Псков
4234,Букет из 51 маттиолы микс в стильной упаковке,4.6,337,51,яркий,матиола,22628.0,1132,Псков
3479,Маттиола белая и бежевая,5.0,749,13,яркий,матиола,419.0,21,Псков
1408,Маттиола нежный микс,4.7,606,15,яркий,матиола,419.0,21,Псков
3445,Маттиола розовая,4.8,430,9,яркий,матиола,419.0,21,Псков
1409,Маттиола яркий микс,4.7,590,15,яркий,матиола,419.0,21,Псков
4657,Букет из 25 альстромерий нежный микс под ленту,5.0,171,25,без запаха,альстромерия,3490.0,175,Псков
4989,Букет из 51 альстромерий микс под ленту,5.0,4,51,без запаха,альстромерия,5990.0,300,Псков
3637,Букет цветов Желание,4.9,484,9,без запаха,альстромерия,2394.0,120,Псков
4831,Букет из 25 альстромерий нежный микс в дизайнерской упаковке,5.0,464,25,без запаха,альстромерия,5539.0,277,Псков
5020,Букет из альстромерий микс под ленту      9 шт,4.5,157,9,без запаха,альстромерия,2079.0,104,Псков
4987,Букет из 15 альстромерий микс под ленту,5.0,166,15,без запаха,альстромерия,2990.0,150,Псков
5251,Букет из 101 альстромерии микс под ленту,4.6,168,101,без запаха,альстромерия,10990.0,550,Псков
3627,Букет из 35 альстромерий яркий микс в  упаковке,4.8,497,35,без запаха,альстромерия,7523.0,377,Псков
3634,Букет цветов Безмятежность,4.7,485,11,без запаха,альстромерия,3108.0,156,Псков
957,Букет из 79 альстромерий микс в стильной упаковке,4.5,613,79,без запаха,альстромерия,15383.0,770,Псков
3641,Букет цветов Звезда,4.7,370,5,без запаха,альстромерия,1517.0,76,Псков
3390,Букет цветов Мечта,4.5,501,5,без запаха,альстромерия,1517.0,76,Псков
3208,Букет из 15 альстромерий нежный микс в стильной упаковке,4.5,723,15,без запаха,альстромерия,3712.0,186,Псков
4829,Букет цветов Бархатные объятия,4.0,2,19,без запаха,альстромерия,4610.0,231,Псков
1966,Букет цветов Нежный лик,5.0,508,19,без запаха,альстромерия,4610.0,231,Псков
4828,Букет цветов Отражение чувств,5.0,1,19,без запаха,альстромерия,4610.0,231,Псков
4830,Букет цветов Ранняя роса,5.0,1,19,без запаха,альстромерия,4610.0,231,Псков
4832,Букет цветов Теплые воспоминания,5.0,1,19,без запаха,альстромерия,4610.0,231,Псков
4988,Букет из 35 альстромерий микс под ленту,5.0,135,35,без запаха,альстромерия,6893.0,345,Псков
3207,Букет из 35 альстромерий нежный микс в стильной упаковке,5.0,324,35,без запаха,альстромерия,7523.0,377,Псков
3625,Букет из 51 альстромерии яркий микс в  упаковке,4.8,398,51,без запаха,альстромерия,10206.0,511,Псков
3638,Букет цветов Навеки,4.8,427,7,без запаха,альстромерия,1958.0,98,Псков
3108,Букет цветов Шелковый смех,4.9,655,31,без запаха,альстромерия,7109.0,356,Псков
3629,Букет цветов Забвение чувств,4.5,385,21,без запаха,альстромерия,5009.0,251,Псков
3542,Альстромерия белая,4.9,612,11,без запаха,альстромерия,219.0,11,Псков
2969,Альстромерия нежный микс,4.9,672,15,без запаха,альстромерия,219.0,11,Псков
3541,Альстромерия желтая,4.6,503,11,без запаха,альстромерия,219.0,11,Псков
3540,Альстромерия красная,4.9,659,9,без запаха,альстромерия,219.0,11,Псков
3539,Альстромерия фиолетовая,4.6,592,9,без запаха,альстромерия,219.0,11,Псков
2968,Альстромерия яркий микс,4.6,362,17,без запаха,альстромерия,219.0,11,Псков
4617,Букет из альстромерий нежный микс в коробке,4.6,179,25,без запаха,альстромерия,6731.0,337,Псков
4626,Букет из 15 гиацинтов в стильной упаковке,5.0,1,15,опьяняющий,гиацинт,4850.0,243,Псков
3651,Букет цветов Натура,4.8,614,11,медовый,ирис,2489.0,125,Псков
3846,Букет цветов Доверие,4.7,506,35,медовый,ирис,6421.0,322,Псков
3649,Букет цветов Забота,4.9,591,7,медовый,ирис,1628.0,82,Псков
5035,Букет из ирисов под ленту   15 шт,4.7,145,15,медовый,ирис,2819.0,141,Псков
3650,Букет цветов Спокойствие,5.0,667,9,медовый,ирис,2006.0,101,Псков
26,Ирисы синие,4.6,619,19,медовый,ирис,188.0,10,Псков
1679,Букет из 51 синего ириса под ленту,4.7,695,51,медовый,ирис,7760.0,388,Псков
4895,Букет экспресс Бесценная,4.9,656,9,без запаха,эустома,5345.0,268,Псков
4894,Букет экспресс Добрая,4.7,345,5,без запаха,эустома,3145.0,158,Псков
1849,Букет цветов Родимая,4.9,657,9,без запаха,эустома,5345.0,268,Псков
2086,Букет цветов Единственная,4.8,646,15,без запаха,эустома,8594.0,430,Псков
3653,Букет из 5 белых эустом в стильной упаковке,4.5,671,5,без запаха,эустома,3145.0,158,Псков
3654,Букет из 5 розовых эустом в стильной упаковке,4.7,342,5,без запаха,эустома,3145.0,158,Псков
3655,Букет из 7 белых эустом в стильной упаковке,4.7,377,7,без запаха,эустома,4195.0,210,Псков
3656,Букет из 7 розовых эустом в стильной упаковке,4.6,436,7,без запаха,эустома,4195.0,210,Псков
3657,Букет из 9 белых эустом в стильной упаковке,5.0,445,9,без запаха,эустома,5135.0,257,Псков
1972,Букет из 21 лизиантуса микс в упаковке,4.5,334,21,без запаха,эустома,11844.0,593,Псков
2410,Букет из 35 белых лизиантусов в стильной упаковке,4.5,597,35,без запаха,эустома,19283.0,965,Псков
27,Лизиантус белый,4.7,543,9,без запаха,эустома,524.0,27,Псков
29,Лизиантус малиновый,4.7,734,9,без запаха,эустома,524.0,27,Псков
3491,Лизиантус сиреневый,4.8,607,9,без запаха,эустома,524.0,27,Псков
28,Лизиантус фиолетовый,4.6,472,9,без запаха,эустома,524.0,27,Псков
30,Лизиантус микс,4.5,429,13,без запаха,эустома,524.0,27,Псков
3492,Лизиантус нежный микс,4.9,546,13,без запаха,эустома,524.0,27,Псков
5554,Букет из 5 хризантем Бакарди в стильной упаковке,4.8,188,5,сладкий,хризантема,1880.0,94,Псков
542,Букет из 15 матрикарий в стильной упаковке,4.5,331,15,,ромашка,4762.0,239,Псков
5555,Букет из 9 хризантем Бакарди в стильной упаковке,4.8,186,9,сладкий,хризантема,3455.0,173,Псков
